Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
8,2,2,1,2,4,35592,17570,79710,3028
8,2,2,1,2,8,35138,17573,79710,1604
8,2,2,2,1,1,40170,20119,79982,20245
8,2,2,2,1,2,37082,20131,79982,6246
8,2,2,2,1,4,35925,20138,79982,2282
8,2,2,2,1,8,35480,20140,79982,900
8,2,2,2,2,1,39752,17549,79710,21885
8,2,2,2,2,2,36731,17565,79710,7297
8,2,2,2,2,4,35582,17579,79710,3038
8,2,2,2,2,8,35108,17581,79710,1555
8,4,2,1,1,1,38373,7668,79991,24583
8,4,2,1,1,2,34758,7677,79991,7099
8,4,2,1,1,4,33512,7681,79991,2666
8,4,2,1,1,8,32973,7685,79991,1109
8,4,2,1,2,1,38588,11334,79719,22902
8,4,2,1,2,2,35290,11339,79719,7428
8,4,2,1,2,4,34108,11351,79719,3117
8,4,2,1,2,8,33587,11352,79719,1461
8,4,2,2,1,1,38362,7670,79991,24765
8,4,2,2,1,2,34730,7677,79991,7266
8,4,2,2,1,4,33450,7682,79991,2662
8,4,2,2,1,8,32950,7686,79991,1152
8,4,2,2,2,1,38572,11469,79719,22958
8,4,2,2,2,2,35311,11474,79719,7454
8,4,2,2,2,4,34111,11486,79719,3145
8,4,2,2,2,8,33600,11487,79719,1482
8,4,3,1,1,1,38543,10004,79992,24329
8,4,3,1,1,2,35037,10011,79992,6857
8,4,3,1,1,4,33810,10016,79992,2460
8,4,3,1,1,8,33344,10018,79992,1147
8,4,3,1,2,1,38607,11657,79720,23018
8,4,3,1,2,2,35266,11661,79720,7330
8,4,3,1,2,4,34094,11672,79720,2986
8,4,3,1,2,8,33579,11673,79720,1415
8,4,3,2,1,1,38541,10004,79992,24308
8,4,3,2,1,2,34980,10011,79992,6816
8,4,3,2,1,4,33767,10016,79992,2434
8,4,3,2,1,8,33319,10019,79992,1068
8,4,3,2,2,1,38616,11765,79720,23140
8,4,3,2,2,2,35289,11770,79720,7382
8,4,3,2,2,4,34106,11782,79720,3008
8,4,3,2,2,8,33582,11782,79720,1410
8,4,4,1,1,1,38602,9999,79992,24224
8,4,4,1,1,2,35047,10006,79992,6888
8,4,4,1,1,4,33760,10011,79992,2408
8,4,4,1,1,8,33354,10014,79992,1165
8,4,4,1,2,1,38599,11651,79720,23080
8,4,4,1,2,2,35300,11657,79720,7365
8,4,4,1,2,4,34077,11667,79720,2943
8,4,4,1,2,8,33598,11668,79720,1435
8,4,4,2,1,1,38635,9999,79992,24319
8,4,4,2,1,2,34971,10006,79992,6855
8,4,4,2,1,4,33827,10011,79992,2516
8,4,4,2,1,8,33305,10013,79992,1118
8,4,4,2,2,1,38595,11760,79720,23202
8,4,4,2,2,2,35299,11765,79720,7441
8,4,4,2,2,4,34086,11776,79720,2975
8,4,4,2,2,8,33593,11777,79720,1426
1,1,1,1,1,1,183333,81,46924,0
1,2,1,1,1,1,188437,12191,62634,0
1,2,1,1,2,1,187594,11036,62362,293
1,2,1,1,2,2,187588,11038,62362,289
1,2,1,2,1,1,186870,10768,62625,0
1,2,1,2,2,1,188188,11774,62353,293
1,2,1,2,2,2,188182,11776,62353,289
1,2,2,1,1,1,194951,22344,75588,0
1,2,2,1,2,1,190381,17462,75316,293
1,2,2,1,2,2,190375,17464,75316,289
1,2,2,2,1,1,193044,22621,74568,0
1,2,2,2,2,1,189093,18358,74296,293
1,2,2,2,2,2,189087,18360,74296,289
1,4,2,1,1,1,174533,11796,71236,0
1,4,2,1,2,1,179140,16109,68788,2469
1,4,2,1,2,2,174781,16110,68788,289
1,4,2,2,1,1,170037,8481,70216,0
1,4,2,2,2,1,171020,9171,67768,2469
1,4,2,2,2,2,166661,9172,67768,289
1,4,3,1,1,1,171419,14079,70226,0
1,4,3,1,2,1,175509,18148,67776,2469
1,4,3,1,2,2,171150,18149,67776,289
1,4,3,2,1,1,166764,10606,69206,0
1,4,3,2,2,1,166257,10078,66756,2469
1,4,3,2,2,2,161899,10079,66756,289
1,4,4,1,1,1,171405,14081,70226,0
1,4,4,1,2,1,174596,17242,67778,2469
1,4,4,1,2,2,170237,17243,67778,289
1,4,4,2,1,1,165528,10405,69206,0
1,4,4,2,2,1,167689,12537,66758,2469
1,4,4,2,2,2,163330,12538,66758,289
2,1,1,1,1,1,97574,81,46933,452
2,1,1,1,1,2,97117,85,46933,26
2,2,1,1,1,1,98959,10616,62643,9
2,2,1,1,1,2,98976,10618,62643,16
2,2,1,1,2,1,100082,11740,62371,637
2,2,1,1,2,2,99708,11745,62371,294
2,2,1,1,2,4,99708,11745,62371,294
2,2,1,2,1,1,99697,12153,62635,9
2,2,1,2,1,2,99691,12154,62635,2
2,2,1,2,2,1,99563,11148,62363,586
2,2,1,2,2,2,99369,11153,62363,333
2,2,1,2,2,4,99317,11153,62363,294
2,2,2,1,1,1,100453,17087,75597,9
2,2,2,1,1,2,100447,17089,75597,2
2,2,2,1,2,1,103491,21866,75325,617
2,2,2,1,2,2,103149,21873,75325,301
2,2,2,1,2,4,103142,21873,75325,295
2,2,2,2,1,1,99765,17970,74577,9
2,2,2,2,1,2,99759,17972,74577,2
2,2,2,2,2,1,102447,22139,74305,591
2,2,2,2,2,2,102135,22146,74305,300
2,2,2,2,2,4,102130,22146,74305,295
2,4,2,1,1,1,91011,7492,71245,428
2,4,2,1,1,2,90280,7493,71245,96
2,4,2,1,2,1,91725,9704,68797,2776
2,4,2,1,2,2,89288,9709,68797,397
2,4,2,1,2,4,89194,9709,68797,318
2,4,2,2,1,1,90721,9722,70225,8
2,4,2,2,1,2,90901,9722,70225,158
2,4,2,2,2,1,90222,7637,67777,2962
2,4,2,2,2,2,87540,7641,67777,353
2,4,2,2,2,4,87494,7642,67777,319
2,4,3,1,1,1,89360,10508,70235,247
2,4,3,1,1,2,88942,10508,70235,39
2,4,3,1,2,1,90119,11425,67786,3347
2,4,3,1,2,2,87246,11429,67786,450
2,4,3,1,2,4,87096,11431,67786,314
2,4,3,2,1,1,89354,11322,69215,324
2,4,3,2,1,2,88718,11321,69215,8
2,4,3,2,2,1,89011,10587,66766,3294
2,4,3,2,2,2,86141,10591,66766,394
2,4,3,2,2,4,86062,10593,66766,325
2,4,4,1,1,1,89766,10510,70235,453
2,4,4,1,1,2,88908,10510,70235,25
2,4,4,1,2,1,90872,12741,67787,3413
2,4,4,1,2,2,87863,12746,67787,443
2,4,4,1,2,4,87755,12747,67787,317
2,4,4,2,1,1,89492,12118,69215,458
2,4,4,2,1,2,88591,12119,69215,8
2,4,4,2,2,1,88199,9904,66767,3335
2,4,4,2,2,2,85253,9909,66767,409
2,4,4,2,2,4,85156,9910,66767,327
4,1,1,1,1,1,56539,84,46946,4597
4,1,1,1,1,2,54745,89,46946,1294
4,1,1,1,1,4,54317,94,46946,550
4,2,1,1,1,1,57736,10638,62658,4962
4,2,1,1,1,2,55993,10642,62658,1649
4,2,1,1,1,4,55247,10644,62658,366
4,2,1,1,2,1,57856,11734,62386,4947
4,2,1,1,2,2,56190,11739,62386,1637
4,2,1,1,2,4,55691,11743,62386,779
4,2,1,1,2,8,55489,11744,62386,435
4,2,1,2,1,1,58073,12130,62650,4441
4,2,1,2,1,2,56240,12135,62650,1402
4,2,1,2,1,4,55743,12135,62650,548
4,2,1,2,2,1,57862,11162,62378,5340
4,2,1,2,2,2,56124,11167,62378,1954
4,2,1,2,2,4,55493,11171,62378,784
4,2,1,2,2,8,55326,11172,62378,528
4,2,2,1,1,1,58713,17157,75612,4997
4,2,2,1,1,2,56701,17166,75612,1510
4,2,2,1,1,4,56179,17171,75612,569
4,2,2,1,2,1,59345,21811,75340,4130
4,2,2,1,2,2,58000,21818,75340,1515
4,2,2,1,2,4,57466,21823,75340,585
4,2,2,1,2,8,57360,21823,75340,396
4,2,2,2,1,1,58322,18031,74592,5220
4,2,2,2,1,2,56400,18040,74592,1644
4,2,2,2,1,4,55771,18045,74592,550
4,2,2,2,2,1,58991,22093,74320,4535
4,2,2,2,2,2,57454,22100,74320,1576
4,2,2,2,2,4,56974,22105,74320,693
4,2,2,2,2,8,56814,22105,74320,435
4,4,2,1,1,1,53510,7551,71260,6287
4,4,2,1,1,2,51337,7556,71260,2031
4,4,2,1,1,4,50567,7557,71260,695
4,4,2,1,2,1,53917,9803,68812,9379
4,4,2,1,2,2,50718,9810,68812,2309
4,4,2,1,2,4,50025,9815,68812,1066
4,4,2,1,2,8,49784,9815,68812,669
4,4,2,2,1,1,54037,9697,70240,6502
4,4,2,2,1,2,51753,9703,70240,2289
4,4,2,2,1,4,50883,9704,70240,759
4,4,2,2,2,1,52938,7663,67792,9389
4,4,2,2,2,2,49848,7670,67792,2471
4,4,2,2,2,4,49003,7674,67792,926
4,4,2,2,2,8,48843,7675,67792,702
4,4,3,1,1,1,53217,10559,70250,6850
4,4,3,1,1,2,50737,10566,70250,2288
4,4,3,1,1,4,49908,10570,70250,832
4,4,3,1,2,1,53053,11528,67801,10097
4,4,3,1,2,2,49665,11536,67801,2615
4,4,3,1,2,4,48932,11541,67801,1249
4,4,3,1,2,8,48596,11542,67801,613
4,4,3,2,1,1,52891,11277,69230,6843
4,4,3,2,1,2,50609,11284,69230,2269
4,4,3,2,1,4,49787,11287,69230,795
4,4,3,2,2,1,52422,10580,66781,10050
4,4,3,2,2,2,49137,10589,66781,2692
4,4,3,2,2,4,48346,10594,66781,1225
4,4,3,2,2,8,48023,10595,66781,656
4,4,4,1,1,1,53153,10560,70250,6742
4,4,4,1,1,2,50734,10569,70250,2257
4,4,4,1,1,4,49848,10573,70250,734
4,4,4,1,2,1,53335,12845,67802,9914
4,4,4,1,2,2,49989,12852,67802,2566
4,4,4,1,2,4,49224,12857,67802,1117
4,4,4,1,2,8,48951,12857,67802,634
4,4,4,2,1,1,52855,12056,69230,6691
4,4,4,2,1,2,50596,12066,69230,2376
4,4,4,2,1,4,49675,12069,69230,756
4,4,4,2,2,1,52124,9929,66782,10458
4,4,4,2,2,2,48554,9936,66782,2568
4,4,4,2,2,4,47819,9942,66782,1189
4,4,4,2,2,8,47534,9942,66782,682
8,1,1,1,1,1,37940,91,46970,23347
8,1,1,1,1,2,34528,99,46970,7207
8,1,1,1,1,4,33282,104,46970,2723
8,1,1,1,1,8,32786,106,46970,1166
8,2,1,1,1,1,38511,10684,62685,23192
8,2,1,1,1,2,35091,10690,62685,6900
8,2,1,1,1,4,33887,10695,62685,2633
8,2,1,1,1,8,33427,10697,62685,1168
8,2,1,1,2,1,38582,11722,62413,23610
8,2,1,1,2,2,35325,11728,62413,7624
8,2,1,1,2,4,34134,11739,62413,3221
8,2,1,1,2,8,33627,11739,62413,1605
8,2,1,2,1,1,38560,12086,62676,22445
8,2,1,2,1,2,35299,12094,62676,6816
8,2,1,2,1,4,34112,12098,62676,2539
8,2,1,2,1,8,33652,12100,62676,1194
8,2,1,2,2,1,38601,11190,62404,24122
8,2,1,2,2,2,35263,11196,62404,7860
8,2,1,2,2,4,34027,11207,62404,3349
8,2,1,2,2,8,33559,11207,62404,1757
8,2,2,1,1,1,39018,17308,75639,22799
8,2,2,1,1,2,35583,17320,75639,6809
8,2,2,1,1,4,34356,17325,75639,2461
8,2,2,1,1,8,33908,17329,75639,1141
8,2,2,1,2,1,39444,21696,75367,22112
8,2,2,1,2,2,36340,21708,75367,7110
8,2,2,1,2,4,35131,21719,75367,2824
8,2,2,1,2,8,34688,21720,75367,1398
8,2,2,2,1,1,38870,18165,74619,23162
8,2,2,2,1,2,35382,18175,74619,6876
8,2,2,2,1,4,34140,18182,74619,2550
8,2,2,2,1,8,33668,18185,74619,1073
8,2,2,2,2,1,39201,21997,74347,22402
8,2,2,2,2,2,36029,22008,74347,7234
8,2,2,2,2,4,34847,22020,74347,2943
8,2,2,2,2,8,34371,22021,74347,1462
8,4,2,1,1,1,36838,7676,71287,31094
8,4,2,1,1,2,32730,7683,71287,9127
8,4,2,1,1,4,31205,7689,71287,3363
8,4,2,1,1,8,30640,7690,71287,1594
8,4,2,1,2,1,36721,10001,68839,34867
8,4,2,1,2,2,32135,10012,68839,9170
8,4,2,1,2,4,30783,10024,68839,3720
8,4,2,1,2,8,30220,10025,68839,1827
8,4,2,2,1,1,36965,9655,70267,30870
8,4,2,2,1,2,32858,9663,70267,9115
8,4,2,2,1,4,31362,9668,70267,3304
8,4,2,2,1,8,30788,9670,70267,1607
8,4,2,2,2,1,36299,7714,67819,36077
8,4,2,2,2,2,31689,7724,67819,9360
8,4,2,2,2,4,30260,7737,67819,3779
8,4,2,2,2,8,29677,7738,67819,1865
8,4,3,1,1,1,36369,10675,70277,30360
8,4,3,1,1,2,32247,10686,70277,8946
8,4,3,1,1,4,30766,10692,70277,3300
8,4,3,1,1,8,30176,10696,70277,1496
8,4,3,1,2,1,36447,11732,67827,38064
8,4,3,1,2,2,31639,11746,67827,10281
8,4,3,1,2,4,30220,11759,67827,4265
8,4,3,1,2,8,29622,11761,67827,2360
8,4,3,2,1,1,36484,11199,69257,31237
8,4,3,2,1,2,32195,11211,69257,9023
8,4,3,2,1,4,30691,11216,69257,3335
8,4,3,2,1,8,30088,11220,69257,1479
8,4,3,2,2,1,36187,10568,66807,38829
8,4,3,2,2,2,31339,10582,66807,10368
8,4,3,2,2,4,29899,10595,66807,4397
8,4,3,2,2,8,29263,10597,66807,2401
8,4,4,1,1,1,36414,10677,70277,30566
8,4,4,1,1,2,32237,10688,70277,8922
8,4,4,1,1,4,30774,10695,70277,3259
8,4,4,1,1,8,30172,10697,70277,1509
8,4,4,1,2,1,36557,13050,67829,37504
8,4,4,1,2,2,31838,13062,67829,10138
8,4,4,1,2,4,30402,13075,67829,4174
8,4,4,1,2,8,29812,13077,67829,2270
8,4,4,2,1,1,36389,11951,69257,31264
8,4,4,2,1,2,32168,11964,69257,9126
8,4,4,2,1,4,30647,11969,69257,3347
8,4,4,2,1,8,30044,11973,69257,1495
8,4,4,2,2,1,35972,9977,66809,39218
8,4,4,2,2,2,31050,9989,66809,10453
8,4,4,2,2,4,29633,10003,66809,4414
8,4,4,2,2,8,28988,10004,66809,2337
