Contexts, Issue Width, ALUs, MULs, LSUs, Banks, Cycles, Decode Stalls, NOPs, Memory Ops
8,4,4,1,2,2,481223,312914,1148408,767264
8,4,4,1,2,4,425713,320356,1148408,239738
8,4,4,1,2,8,398503,322831,1148408,76123
8,4,4,2,1,1,630996,101065,1115640,1581241
8,4,4,2,1,2,469813,110991,1115640,473809
8,4,4,2,1,4,414948,120201,1115640,170606
8,4,4,2,1,8,390359,126230,1115640,69423
8,4,4,2,2,1,656621,311528,1148408,2929752
8,4,4,2,2,2,481223,312914,1148408,767264
8,4,4,2,2,4,425713,320356,1148408,239738
8,4,4,2,2,8,398503,322831,1148408,76123
